article_id,article_frame,comment_id,comment_frame,topic_group
19767771,15,779b4936f8a6425ebfb6fbdcf53edc3d,4,climate change
19767771,15,7d6c2d3422b1489daf047f5959d8bb07,1,climate change
19767771,15,7d7bf97b45904c1386d6d83e1611cd65,15,climate change
19767771,15,7f8e916b4366428c8892901fe1950d87,15,climate change
19767771,15,8679f7059f864df0b5aaa7d731de25a3,6,climate change
19767771,15,86ea043530934972b25271829b7832d1,6,climate change
19767771,15,8ef7906674db434a889dfb1be22b81e1,15,climate change
19767771,15,927e3af94ab0498c927dbea7b12e492e,3,climate change
19767771,15,963e1b544f8e49e48679a2ee860f5059,1,climate change
19767771,15,96cc6e2ed58c4522899b095118d583aa,15,climate change
19767771,15,9d18680173064d5fa50cc4c2eb30255f,12,climate change
19767771,15,9e83ad0c3f2e4fbf86c76235e084a942,15,climate change
19767771,15,a2f5e3df1072463392f9b9a1068d2aef,15,climate change
19767771,15,a398c30561014516a5cf4c2fbdfe86ae,15,climate change
19767771,15,a4226b7793454e93942eb95f5705e1ff,15,climate change
19767771,15,a86782dcee5f4f338796fdab00bc9c06,3,climate change
19767771,15,a8ac80b5fc4c429a8c3c82eedf2215cf,15,climate change
19767771,15,a97275a76f004ae2a8469c507b8acc44,15,climate change
19767771,15,ae156923754a40039537d359fd753103,3,climate change
19767771,15,ae74dc60559942cb83b9ad2e795acd42,15,climate change
19767771,15,b26748d24fa744f186283fb883698a57,12,climate change
19767771,15,b3a2420a780f4403b90afe1a865808b1,15,climate change
19767771,15,b9e3ba59a99d4e5d88e25fba52f319f4,15,climate change
19767771,15,bd8515bbb5884792b3b4d87fcfb5c92d,6,climate change
19767771,15,bdc509837bb54a4da48cddbfb16aa031,15,climate change
19767771,15,c0036ff0d17242b89a657095e44fad25,15,climate change
19767771,15,c1b898b2f94a4485b0b5c87280f40d52,15,climate change
19767771,15,c2809f0f583b4773bfe6562ea62b7eda,6,climate change
19767771,15,c28b7c0d50dc40ef8a171185f427609d,15,climate change
19767771,15,c3f41d36d47341659f9897fd24123769,6,climate change
19767771,15,c7b1ae167a124e1eb937a10410db28a2,6,climate change
19767771,15,c997d9bb77404043b2ac74bdfba3b170,15,climate change
19767771,15,c9a0e86c21514a9d88deaafa1d9ddb4d,1,climate change
19767771,15,cc9cd86ea0e84fa18791b7e2143ad1c0,1,climate change
19767771,15,cf00206616014436bda1c12798065772,15,climate change
19767771,15,d0d507d7b61941f58ff70d93284b9821,15,climate change
19767771,15,d4cfdd9824504872b230a7da29fd60c1,6,climate change
19767771,15,d62d5722d5a5425aa84c4ad2eb325df7,15,climate change
19767771,15,da0b261ceef143838eef9d4ef391b665,1,climate change
19767771,15,da3e36ea6e6c41869402889816adae84,15,climate change
19767771,15,db529a3bdb554fccbec7ab111487f5a0,15,climate change
19767771,15,dd43c13682124d88bed55b32508e0de3,15,climate change
19767771,15,e2188598c8c64e31bef89f25cb979fa7,15,climate change
19767771,15,e399c6e0f4c844248e2c5519c4e43a57,15,climate change
19767771,15,ef1bb07a98cb4b34a60372298d2af0e1,15,climate change
19767771,15,f2309630c6684531863efa07d3c7dd83,15,climate change
19767771,15,f24ff4616e2c461ea7031f70d5b47e78,15,climate change
19767771,15,f2dcc4eaedbd438fb64ad0d345759aae,3,climate change
19767771,15,f45a648fa64a4e739b9a8c44c1fa5cca,1,climate change
19767771,15,f6a1f30ca7e842e58eb48b51ae2455b9,15,climate change
19767771,15,f753fc830c244e0eb1a1c6890da24e63,1,climate change
19767771,15,fd7bc01b3241452587cfbd97a28ca0cd,1,climate change
19767771,15,fd883052f9434bd2a752641b14c8a82b,15,climate change
19767771,15,ff2be55b112c4b22b5a36b5513d2984d,15,climate change
19767771,15,ff8a8be6dbe74d1ab1167411a40a7f3c,15,climate change
19768103,6,01de9f9be3444855bb6b2d4a423323f7,15,russia
19768103,6,0626594714924e7a94c7dc730a4d1eaf,5,russia
19768103,6,2af5694c3c8c4ac7bcab976d707a6b8d,15,russia
19768103,6,2d9ec38ade8a469183b91ed9b9ac04ca,15,russia
19768103,6,33e42f511e5e47e5822da67bf770c1d5,15,russia
19768103,6,34b9178a95c84d499dc4c4d2bd1f4238,15,russia
19768103,6,3847dbb3ca11429e8073529eeb834847,6,russia
19768103,6,3dc733af7a0d4f39b84fe3fca5a602e9,11,russia
19768103,6,4afe13b10efb4af0962e73dda3711a86,3,russia
19768103,6,4cc00e9e23a64c11b515722ca7529efc,8,russia
19768103,6,5a17f25d9d0f41baa150f146c0f4df23,15,russia
19768103,6,5c4b42f757fb4856b6183a3af1c394db,15,russia
19768103,6,67139e83cb134555a378f4278b5e2ce3,6,russia
19768103,6,6756296a2a0a40a2a46f98e05f890783,15,russia
19768103,6,693954d6ae4a4738acb01ef71ab36721,4,russia
19768103,6,6c3f1cd5e7e3455f82b0af366d984c49,15,russia
19768103,6,7397c7777fe44b17a0a7f82917e0361a,15,russia
19768103,6,7a741796b278488e932fb97f3b98c675,6,russia
19768103,6,7e1a3ce8606b48feafb5b11f4dfd0d7c,4,russia
19768103,6,7e53de750b964e29bee1c65480a07909,6,russia
19768103,6,8012135acb4e4fe89c174b038370afcc,11,russia
19768103,6,82287650f6764de2b1b4d0009b0b889e,6,russia
19768103,6,8a7043d813704178a67f4e95d816b486,8,russia
19768103,6,8b737db434e748518b561061d59e096a,8,russia
19768103,6,8d9882061a1341469594a363f661b6df,15,russia
19768103,6,8f218d77e620496cbcd525598f1a58c1,15,russia
19768103,6,906ab2c5270f4f6e9b4cf892e9950732,15,russia
19768103,6,95f7494708534e65bdcb04b51f0daa25,15,russia
19768103,6,99d01252b48243348776cfb023de40a7,8,russia
19768103,6,9adfbb5409e14f30a62c1bc1baf3ee60,15,russia
19768103,6,9bf2f5f8db3846e3b73fdd0772c12b4a,11,russia
19768103,6,9f0eaf4a917d4d6a8d47683395a9e868,15,russia
19768103,6,b38ae500e26e417f835d8699ff38e700,15,russia
19768103,6,b4e0e091e4ff466681d529ecfc19d05f,1,russia
19768103,6,b882d2e0f3424e50b4bd4037114768a9,15,russia
19768103,6,bac5697b92bf441d9d3a7060d1c30784,6,russia
19768103,6,bd59e409e68449e090a6d43e08369d17,15,russia
19768103,6,c265a6e62e784a2fa3c8e58dbc438f3d,15,russia
19768103,6,c992fb1585d141cc9a76bb6ea7fc6aa6,6,russia
19768103,6,ca989a65f6c3467baf040ee23902d537,15,russia
19768103,6,cc987e75acba4de980c644af10a110f1,15,russia
19768103,6,de9ddb71bb2a458486be431c2876ebfa,15,russia
19768103,6,e22fc5a2109e4ba9b92055d5fc9f5e63,15,russia
19768103,6,e3a93853a0814201bf56c1243a0f2205,6,russia
19768103,6,e3b31059f3264a78ad1d4c5b0fdf7682,11,russia
19768103,6,ef099ee50cbe452e9bcae505195686f2,15,russia
19768103,6,f3443f4cb13149b4bc7bb0b20136d033,6,russia
19768103,6,f8b10922ad8a471e8fd28c9c56b7136d,11,russia
19768103,6,fa44dd26807e4aaeab71b230e1badbca,11,russia
19818379,6,1479afb6d40e419eb29e575207fdd3e5,3,russia
19818379,6,33536e6c68a34c9fad733876278ee093,6,russia
19818379,6,33d2c799ec20429d91697b442c64886a,15,russia
19818379,6,5083f06a0ed947508d367f8e1584ed68,5,russia
19818379,6,539671aaab184477adaf4a3f969ec60c,15,russia
19818379,6,555902418d6d46568cb819e63f7d9fa4,15,russia
19818379,6,6583519df66c47b7a09d92d4493c9d32,6,russia
19818379,6,73884b60c66f432fba64d2caa9943e6c,6,russia
19818379,6,925916ee114e4a16bd73456630e5468f,15,russia
19818379,6,a1a980822fc849a48c566e0d8480b0eb,6,russia
19818379,6,cc9c1b9a8872420d95689213a9776e73,15,russia
19842081,8,05b4aa73c49045ed9e3f47aafa06f6a6,8,israel
19842081,8,0b0d035d2c514213b84d756ad971a9bd,5,israel
19842081,8,1529094b30f041cdb37d4c24bf410757,15,israel
19842081,8,15c5624c267344dab43743fd3ab2589f,15,israel
19842081,8,17303db37dfa40afab2452f08b14b660,15,israel
19842081,8,28abc0f19cc54f07a9a393f6ecf02151,15,israel
19842081,8,2957eefc69ae4d2ab59f20f8642ecbfe,11,israel
19842081,8,2d45be4f686c4fc5add4e9383573c13d,5,israel
19842081,8,2e7610ec9fb84aea8a0391a2de37f315,11,israel
19842081,8,30bc83a9689e4acb866efb0b196a96a1,15,israel
19842081,8,33f6c8429cef41b2a67dba17a1685fe5,15,israel
19842081,8,3739d14548e249d9ae8acaeacaccda70,8,israel
19842081,8,379db01eedbf4f828fdfe2ca5e70a387,11,israel
19842081,8,3ab254560c204ab9930e7f9552707ea9,15,israel
19842081,8,406de86873b74cc6aad183eea6841a39,8,israel
19842081,8,4316a6e946dc4c318f1760d69591e7b7,15,israel
19842081,8,446af8022f4d44b5852b7770920b25b6,15,israel
19842081,8,446ffe5cb5074eb7b6804e41ebecaf8e,8,israel
19842081,8,483b43f7c4ed404b87e2fa700ae41df3,8,israel
19842081,8,49e197100c7d478ca0cfbdbef0fa024e,15,israel
19842081,8,4d6f1556f8fc49f8aac1a1f93b8bad1c,8,israel
19842081,8,4e2f89e0089e46e88cae2fad0a22cba6,8,israel
19842081,8,4ff5e7b4b58f40c4a479825919b8b4c1,15,israel
19842081,8,51b2c6a66cca408ca6547f523e4328ab,15,israel
19842081,8,5c232687fe6e4aba8993bd85f8a73272,3,israel
19842081,8,6330c8f46e154b1ebdc589665caf20fc,5,israel
19842081,8,66112f175e4c47baa0ea7b5ef35826d4,15,israel
19842081,8,6f07ce81a77c48f5944be3495121c7c3,6,israel
19842081,8,709b01a09e32445e9a422bd294ba5aa4,3,israel
19842081,8,8776428f405542aaa196f83c3951565b,6,israel
19842081,8,87f5615299ca4f9f948d5be1abb8ceea,15,israel
19842081,8,89d39835c093473198dd8bb0f30d3876,9,israel
19842081,8,8b5e3cdc2776430b8effdde79e8ccff5,15,israel
19842081,8,9664d547d1794b00b78a9eaeec467756,3,israel
19842081,8,9bd1a3d6885244fe84a751a43fbc9d60,15,israel
19842081,8,9dcfe4d8dd5744e9a87188776d134243,8,israel
19842081,8,a162abf7abe049f4baf5c20c8214ad3e,5,israel
19842081,8,ae94b5c2a8354af3ab23c2f8fef6c43d,15,israel
19842081,8,afedb9aef0be4a43aba7b63fc1ffa30c,3,israel
19842081,8,b22e4653f1ee42babea5ee2f3fd370f0,9,israel
19842081,8,b91a61ed3ec643bf93ffa24bc96b7055,15,israel
19842081,8,bdcabd70e91043509145edd0295b1905,3,israel
19842081,8,c1c3413d0fcc4f1aad9e39470688841d,9,israel
19842081,8,c281691a6955404e9e7e543820dc3a12,15,israel
19842081,8,c411742916ff4dc3b9379a4deba01220,15,israel
19842081,8,ca684e8261b047afb11ec2c197675498,9,israel
19842081,8,cd5b31f53dbb436da5770bc279287217,15,israel
19842081,8,d14766e40bea4331af3748037ec4f5ca,15,israel
19842081,8,d6844c9bcf194a86981f7be1a43bb613,5,israel
19842081,8,e137df057e2c4b91b26cff89be0c6799,3,israel
19842081,8,e19f8713f79a4633983d27b1b4fb3cef,9,israel
19842081,8,e67cd5da4d524989b74e662b97272400,11,israel
19842081,8,ea692d24235847f3ba11ff3a86606a86,3,israel
19842081,8,ec0d9872e4b14c56a859da5b7b08cc56,6,israel
19842081,8,f8c45013806845b3bf5a72c92a675f9a,9,israel
19842081,8,fda2f2b917a349f79fcd6c624cfcbe37,11,israel
19842081,8,feb12d5bfa8448e18ba77f6d236dd775,3,israel
19842081,8,ff5e937b72e0476c9defe788b7e93b71,8,israel
19885833,8,07868bfe7941451cab2ffc4dc3478bf7,3,israel
19885833,8,099872b0562b49c0a5c2ab7ab6ada173,15,israel
19885833,8,15a2609282ef4c14b84673de1c410777,5,israel
19885833,8,20871a12944346039de025dc3995ad6d,15,israel
19885833,8,293e5c4e53704ca593d707bfc22ee9da,15,israel
19885833,8,2a3958db71044bf699b9e97ad1941e46,4,israel
19885833,8,2c9da9088e414041b13305edecbbb887,11,israel
19885833,8,3226208915f34ba4afd8eb2428eee78b,3,israel
19885833,8,3fef4fdcbf97403fa39856532fe8c592,1,israel
19885833,8,44f64cf4889a4a7ab0af3d65a24bd44c,15,israel
19885833,8,458dc766ee92484a939ae3641b32c836,3,israel
19885833,8,484e8fc67a34497b9b75190f348bf66c,3,israel
19885833,8,4e220c549f5d4d6a8692fb8ed2927cbc,3,israel
19885833,8,53eb16fe09bc40efa7ae43d6978db6d9,8,israel
19885833,8,5e3d9eefcef14333abb0416203f7a51f,15,israel
19885833,8,5eca40c84bb2411090b9727a2bbfc547,11,israel
19885833,8,6b36e1601cbe419a8721e0924f6f7b15,15,israel
19885833,8,773038cfc05047bb85301ad8aa027f55,5,israel
19885833,8,783b14e837e44e978bf46fe062dd2751,6,israel
19885833,8,7b47389e0bff44bf9a8daa3086787d3c,15,israel
19885833,8,7b57ca1e3f7745259781b0d9c1003864,6,israel
19885833,8,8ec93f5c853d45d7ab2333458c1b8f05,15,israel
19885833,8,8f467a7a9b8e424487d4dd07f67b6b6a,5,israel
19885833,8,903a590c7053408a85eca3e9c710cb68,15,israel
19885833,8,9c4813f92923446b868d316d56b57a33,6,israel
19885833,8,9ccaca49e0244cbf899f41e0f44ec0af,6,israel
19885833,8,a4fb11f47b81403284824f3ec4395e38,15,israel
19885833,8,a9015237c5d442979847e25e93e678e5,15,israel
19885833,8,b0167baadadc446f9fc2d4cd138afe38,15,israel
19885833,8,b2e518f7d9094a57a6f55ee095183d6f,15,israel
19885833,8,b5ad1275e83d401fa6ef6a42f058f5b3,15,israel
19885833,8,b6d2f149af5d4711bec9f913c2e3a872,8,israel
19885833,8,b73cb56bf7be40d4865c6810c24ca340,6,israel
19885833,8,b9697228337f46e58dffe64fddc3b5db,4,israel
19885833,8,bd47365246e54a4dbb517c1b30034cdb,15,israel
19885833,8,bef1f2fa09484650a2d594ad82334741,15,israel
19885833,8,c3e91af1223b4966b7d736145a7b4b16,6,israel
19885833,8,c43f8c0684f8448bbb7fb4544268afd2,3,israel
19885833,8,cb91abe298164c918cd7374c7fd07b09,11,israel
19885833,8,ce0ac2224a7b4bee809ae2104119fa00,6,israel
19885833,8,cfb5b416ae054b34b9bd241938b53bf7,15,israel
19885833,8,d37125f958b34d1e9c6a05f6b57931e5,6,israel
19885833,8,d60261d380f344149d865e19fa3f644c,15,israel
19885833,8,d84a91da30054311834674f1027c8238,6,israel
19885833,8,dbc23bf63b4f4803bd3130a8a6ec6c9c,15,israel
19885833,8,dfcbb8cc42944402bf59e4e7caa23b83,15,israel
19885833,8,e29cf1b2cde940edaeb88ad4a3b391f6,8,israel
19885833,8,e7283a14c2204f38ae986d86450a50f2,3,israel
19885833,8,e7e025cb97094494ae4ce892e3585305,15,israel
19885833,8,e8818667f7ff4f35ae37aecf458872be,3,israel
19885833,8,e8f3512b708b43c3b3e1d07781fa0b49,15,israel
19885833,8,eb7d0a62fc9b4b449cd2938f3d147734,15,israel
19885833,8,eea3ae81a43247b89badfe8af508447e,6,israel
19885833,8,ef5167f0da014cefbe49c4e3d9408aaf,8,israel
19885833,8,f13dac41472c43d7adabe680946349cc,8,israel
19885833,8,f4e871d1ffa443359c5a56b9ba8ce6ee,3,israel
19885833,8,fbeb80c4d1dc4a50a422a88b8505fbb7,6,israel
19885833,8,fe61b5aa70284d3aa33a2a7ab57e1f77,15,israel
19887588,15,009171d6b7254fd993027ea69c62c1ab,1,education
19887588,15,0441ddcb814a48419a36db0ea789bbf1,11,education
19887588,15,045d4d0e456e4c13bbb8e51823109d2c,1,education
19887588,15,04f0393ae1974f468489c51d8f363520,15,education
19887588,15,0517c808a5264667947decb3f35d21fd,15,education
19887588,15,08f7df30d9444aa88aceacb7ac104975,11,education
19887588,15,121cb5375ccf4fb0b8b527b47a74408f,15,education
19887588,15,17e801951c8b47d996fa4ccfcd6641af,15,education
19887588,15,210461b7c8d54c7ebd775d6f9d281b55,11,education
19887588,15,26226c2512ad4a089b8ef12f36d943ea,11,education
19887588,15,336d3938989c48419576ce070577e4bd,15,education
19887588,15,3802127572b946acb833be3c75ab3f5d,15,education
19887588,15,4102fcc5b59047be8a2f8747414dfe22,11,education
19887588,15,4664baec40a7439b8b0497953a8380a0,15,education
19887588,15,4dd4bbcc4ed54b08b6371ea3ea4b979b,15,education
19887588,15,5cdcf90de3e34a1683d3ac59a680ffb1,15,education
19887588,15,64cc47fe260b470590a82400e8fbaf80,15,education
19887588,15,69757f24340a459cae3b55381d36a893,11,education
19887588,15,6f746d7941624551b67c6a1dcaeecacf,3,education
19887588,15,775d133469754955bd96a1580e0cd84c,1,education
19887588,15,7f62f7970ba14d2ab85820d8cab4c3d4,15,education
19887588,15,874a630c5b43498da1403bf97fdc47ce,15,education
19887588,15,8ecb47154be546a98cd9ed49ce544bfb,15,education
19887588,15,9d35c06333a043bab061bcf7b89ac5c8,1,education
19887588,15,a693d6e6e16740129996764aa8cc9c44,15,education
19887588,15,b11a52809d114a9fb2daed015a4f3643,15,education
19887588,15,c0920ce521634a0a8c409a0ac8e97afc,15,education
19887588,15,c7804e595f964216be7be0c1136faf3f,15,education
19887588,15,c910a252aa044921b2ead1b142778b97,15,education
19887588,15,cb0d4de1dd4d43609f536eccb0b83e30,15,education
19887588,15,dc779d20a2e840baac8bf46a265e34e0,1,education
19887588,15,ebb7284ebe2b4a49950cf6936b79bd34,11,education
19887588,15,ed1d095ef4294647990a1c0e9ca3e2ae,1,education
19887588,15,ee8074ab7970432d82ac9cdbaa6af5d2,15,education
19888036,15,0f98793785424ab497cbbd24c5f93b2c,15,gay rights
19888036,15,19d13462812d4473ad527fcce63c20bc,15,gay rights
19888036,15,1ff30e31aaa04e7183bf896306428f18,11,gay rights
19888036,15,203247e79b87450c8cc3901f0880b305,15,gay rights
19888036,15,2a298600cc3048aaa9caa48797cb5691,15,gay rights
19888036,15,2ef1d23499b240f882cc41b7aaa4ff84,3,gay rights
19888036,15,35906e26f6f545588677eb786c4853b6,15,gay rights
19888036,15,3908608105e84a59b207478cbf00f27d,15,gay rights
19888036,15,3ad11ba85c554d33a78869addd15d9e9,15,gay rights
19888036,15,3e3a5204964b4f7fb4e96607b946f98c,9,gay rights
19888036,15,410e307ad3654d4e9ddfa2b89337943c,15,gay rights
19888036,15,43060ae753184298ace3cb6f04defba1,11,gay rights
19888036,15,4feeee464e60490491487698f3f83ed9,15,gay rights
19888036,15,56505dc864434819b8f9e22fec448b4c,4,gay rights
19888036,15,59436c6b921040e2ad3e338574cc03b3,15,gay rights
19888036,15,64e78207831c47b289aca3af11053e76,9,gay rights
19888036,15,72ddf9fed86a42d5b055ddd890b002e5,12,gay rights
19888036,15,774dca870bd94309a6f5c0b9729a80a8,15,gay rights
19888036,15,79a762f0ab93467b8bd79d180bc1f8d4,15,gay rights
19888036,15,7c95805540b34bcca140e06d3dc8328b,4,gay rights
19888036,15,9c2ac1d4a57743c099ce4c61a28c9352,15,gay rights
19888036,15,9c6d792f77c64ec3a7de4e8d1a90cf53,11,gay rights
19888036,15,a4906940f49b4035aa469796f250bb52,9,gay rights
19888036,15,aa590202099d445b88c3724831ac45e1,11,gay rights
19888036,15,b304709ca2864ce5a68f0f4c45d4d0eb,4,gay rights
19888036,15,ba1cf1947a6e4920bdbd6f2e1eb6a80d,15,gay rights
19888036,15,c1adf43c3f734b0f8174e082881e18c2,15,gay rights
19888036,15,c29325e13ab947889bf581ca09de1c0b,15,gay rights
19888036,15,c2b55cc7afa24915ae8349ff7a2daed7,11,gay rights
19888036,15,c4cc792d637e443e918aab870e711ab7,4,gay rights
19888036,15,c71b67b9e6854e809e94edce8d14b249,9,gay rights
19888036,15,ced922a57844480b93ab0c16f0a9a812,4,gay rights
19888036,15,cfe471d040ef47e0b9cea03b27524962,15,gay rights
19888036,15,d082b2174d7c44bda7a2fb57f0911d4f,15,gay rights
19888036,15,d0f4ac6cf7f04f79acfd2d455d763e09,15,gay rights
19888036,15,d3d903ae006a4758b916a87bbe4a66bb,12,gay rights
19888036,15,d5153ae28a9140a3a2cffc9c2e60359b,4,gay rights
19888036,15,d7243f3c374c4930ac00258de9e0ea1f,15,gay rights
19888036,15,d89bfbb56e774e9f9e9ce03c82eff08d,15,gay rights
19888036,15,da3a66f76ec442bfada151bc4f7f9177,9,gay rights
19888036,15,ec5ffc6722354b6088f2a0bf9c32ea0e,12,gay rights
19888036,15,f0f93ce202fd444bb6ab8b7d3c29825e,15,gay rights
19888036,15,f2fade44ece947df839b98f7b2bf402d,15,gay rights
19888036,15,f5a13f99398445a5ae120bced5e30c56,6,gay rights
19888036,15,f778170b07a64fac9aeae705fb9830c9,15,gay rights
19890164,1,0405183bc2654b9fa88e1d692b3b5b7e,6,climate change
19890164,1,073dcb33f03440978df4aa95fa44c8c8,15,climate change
19890164,1,098586_0,15,climate change
19890164,1,0fa487e066b34260b2600a49deb4dc22,1,climate change
19890164,1,0fe88cac7e9e436caf738ccf47170368,6,climate change
19890164,1,10ffadbd06c34ea2b0f12afbbcf1dc65,1,climate change
19890164,1,157462486f0c4256aa24a435db8aaf40,15,climate change
19890164,1,1a7e0c3f0ef7425ebe4d57ac1bf9b5e0,1,climate change
19890164,1,1e6df805bd2941368711bf5e5c38bf7d,15,climate change
19890164,1,1f5e30ad460b4c40b2adc955bc46bdb4,15,climate change
19890164,1,2431777e6b0b4e619cf45469775d75f3,1,climate change
19890164,1,25eed83e9a244bca8f0184107e573345,6,climate change
19890164,1,2828be1ee790460981c4ef8631a8d27f,15,climate change
19890164,1,28b75e5e69b74eed97c01ff5c959f03f,1,climate change
19890164,1,291d975bf9dc4af496cbfbc94c3cf88d,1,climate change
19890164,1,295477b77d5e44e29c107947821fb322,1,climate change
19890164,1,29a91cd6741e43b293e24f91fe01f9cc,12,climate change
19890164,1,2a334f3b0d6c4628a7ff13bc1e2d0c38,6,climate change
19890164,1,2b32f9e30f1c4c579efbbe708171a409,1,climate change
19890164,1,2bfd022277994d9eaa461e9bd86a5118,1,climate change
19890164,1,2e728709d12d43c0b589daeb37486118,15,climate change
19890164,1,3169f166d6284dd69cc2a84ef949572b,1,climate change
19890164,1,316d3181e56f40b8bfdb979114b16c75,1,climate change
19890164,1,35418bf3b2af4e31ad318a274872c6a1,1,climate change
19890164,1,3551c34850a8415fb8c0abecfeb3942f,15,climate change
19890164,1,397471628aed4c72bcf694f3d5546665,6,climate change
19890164,1,3a364ca5094e4555bfd97930d703cf88,1,climate change
19890164,1,3bf64daa8802479ca6f0363bc94cb8a1,4,climate change
19890164,1,3bfa066e32d94f37ae50473d61036faf,15,climate change
19890164,1,3d651e188d54494fb5b25b1327147a4d,15,climate change
19890164,1,3ee0067a5de746d5bd4870ab07594935,1,climate change
19890164,1,3fb33af9235e4c4a94a40e0007834935,15,climate change
19890164,1,41273635ebe34bb8ba7fe371af75b19a,1,climate change
19890164,1,4406f824fbc2423eaa0b7df287628bbe,1,climate change
19890164,1,4b5bd149a55e4261a7fb1fb1105de705,15,climate change
19890164,1,4e4af235cfe14404bb2d8d8b40ecfd84,1,climate change
19890164,1,4fd943936fcc4db1bc6460d7a7042af8,6,climate change
19890164,1,5216108a4a9d41998fa0aec88fac4ab5,15,climate change
19890164,1,5916ee7c5f6c40b28f5f2df05be2d7c5,6,climate change
19890164,1,5ab399bbeddb4caab84894986856f5a9,15,climate change
19890164,1,5e56849072d14022b7cbc114779ee990,1,climate change
19890164,1,5ed09adb0bf2404682ac5574eac38e6c,15,climate change
19890164,1,605824_0,1,climate change
19890164,1,6071066536004ff3ac24a787791e83ba,15,climate change
19890164,1,637c244671bd49cdaf55e7c9493ed9be,1,climate change
19890164,1,659f620d8dce4a548af370ee93f2317c,6,climate change
19890164,1,667132_0,1,climate change
19890164,1,68036e3c62ba4f61b8e4aaf8432edfd7,1,climate change
19890164,1,6dedf636f68d41b29cab299ab2d007be,15,climate change
19890164,1,70d940a3684c4140b0dda44525c17274,15,climate change
19890164,1,71066eec41de48968bf58a7c57fb48ea,15,climate change
19890164,1,7339ce596d8f4539a4ba3cc044616786,1,climate change
19890164,1,74012da678ae486cb974c9e68ff32d24,1,climate change
19890164,1,740c4438d6f54030a6daa71d39886bb5,11,climate change
19890164,1,781eacf36ae246e0a6b5f44fab739939,1,climate change
19890164,1,78b151b6a19d4a7fafe2ce268e82ab84,15,climate change
19890164,1,794bd24d73964537a541f8de474e38e2,15,climate change
19890164,1,79d7e6e337f243048285014ed7de39e4,1,climate change
19890164,1,7a92828a51d04ffe9a70148f3d72b33b,1,climate change
19890164,1,7ce3ceaa87a441c4b0a75b679ef83a0a,1,climate change
19890164,1,7e801f64ba334d5cbad8de26af9a44ac,15,climate change
19890164,1,814660fe69264fb5aed0689e997cb2ee,6,climate change
19890164,1,821b8314f07648948968ccb2e54f7bb9,15,climate change
19890164,1,822b1625b3a24d679700e3c6f319b053,15,climate change
19890164,1,832c309c70e445dc83dd30734c4efd9e,1,climate change
19890164,1,861650b781cc4900ac00e5c9e3f39b7f,1,climate change
19890164,1,88005dd80572459fb5a902c0172a53ce,6,climate change
19890164,1,8974f03708a54a4fa71247fa1ce12237,1,climate change
19890164,1,8e0d1893c39341d8a7411bb3579936ad,15,climate change
19890164,1,91115962d8bb4d79ae233abeb3968679,6,climate change
19890164,1,96a291e587d14ada979ccf96759985ba,15,climate change
19890164,1,99ecc6e0f326493db5378960cffe7995,6,climate change
19890164,1,9ae0df1fe1f648dd89df2cba7a76a016,4,climate change
19890164,1,9be1f62a90004a67815527a23a95b79f,1,climate change
19890164,1,9beb85c5a62c4898a22f8c6925c2e5a8,15,climate change
19890164,1,a1849177866e454bafb462ce4505bcc2,6,climate change
19890164,1,a1d0b2a9a3ba4b8ea93f34c94fb68f91,1,climate change
19890164,1,a2b37f792adc41fe8c379eeac27353bf,1,climate change
19890164,1,a583f1e3af2e42a6819cc290f3d81a1c,15,climate change
19890164,1,aac20c77b7cf4e91a9fe03e9fb2715c4,1,climate change
19890164,1,b129868d63654b5588bed9360722afe2,6,climate change
19890164,1,b234b79afce64559ae1dedfdc6454c92,1,climate change
19890164,1,b6f189760135437b895f80c5cab8f568,6,climate change
19890164,1,b7f9dc536275460bb3a637539b1dd110,1,climate change
19890164,1,ba74819b2bfc440f864140d70315e1e6,1,climate change
19890164,1,baaa9af38cad44ebb7a776da4cdcf3e1,15,climate change
19890164,1,bacca8034dd7478e8411b1c7c9ba18c9,6,climate change
19890164,1,bb9332daa6ba46ccab545ae5bd242c86,15,climate change
19890164,1,bd0b70bac0ef4af090dd968f553a5baa,6,climate change
19890164,1,be0a4de660c34c57814ebdc804425b3a,15,climate change
19890164,1,bf45f56e1b5745ca914eca6adf804051,15,climate change
19890164,1,bf56fedb3307482689a7e372140fead9,1,climate change
19890164,1,bf976ce457e545549cec4a7300935382,15,climate change
19890164,1,c08d0168f52b443e82a5572fee59a432,15,climate change
19890164,1,c0d3b11dc32943cc94a9281ae5aae9c8,15,climate change
19890164,1,c0fa76813d4f4ead90892e23b86b1c04,1,climate change
19890164,1,c417890459394344a46b5a9b196c7d4c,15,climate change
19890164,1,c4855db1d7d04920bcfbf361f47b3c8b,6,climate change
19890164,1,c52ec62111244693a8f376f1dc8b165e,11,climate change
19890164,1,c7d0d51b89914698ac71c6ba7e8d42b6,1,climate change
19890164,1,c83770bcf7f947c99b2d336990907a6d,11,climate change
19890164,1,cb28a648f7284ae68ad405ff7331249d,1,climate change
19890164,1,cbf5c5a247664108ac8ca36b9842845f,15,climate change
19890164,1,cd8741e575dd4417a7f832dccb6cbb70,1,climate change
19890164,1,d16cc1eb2f024c82b8df2a21c99486d0,15,climate change
19890164,1,d38ee5c42b5f427585e800e40ba3c6cf,15,climate change
19890164,1,d59c56f13a5f4979b7e03f4b60f7cc03,1,climate change
19890164,1,d960c4fb0b0d4ab4a98198c387cfc8af,1,climate change
